value,series,economy,aggregate,time,indicator
,SE.ADT.LITR.ZS,ZWE,False,YR1960,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2023,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2022,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2021,SE.ADT.LITR.ZS
87.5,SE.ADT.LITR.ZS,ZMB,False,YR2020,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2019,SE.ADT.LITR.ZS
71.1323013305664,SE.ADT.LITR.ZS,ZMB,False,YR2018,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2017,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2016,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2015,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2014,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2013,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2012,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2011,SE.ADT.LITR.ZS
83.0,SE.ADT.LITR.ZS,ZMB,False,YR2010,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2009,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2008,SE.ADT.LITR.ZS
61.1270904541016,SE.ADT.LITR.ZS,ZMB,False,YR2007,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2006,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2005,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2004,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2003,SE.ADT.LITR.ZS
69.0,SE.ADT.LITR.ZS,ZMB,False,YR2002,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2001,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR2000,SE.ADT.LITR.ZS
68.0,SE.ADT.LITR.ZS,ZMB,False,YR1999,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1998,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1997,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1996,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1995,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1994,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1993,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1992,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1991,SE.ADT.LITR.ZS
65.0,SE.ADT.LITR.ZS,ZMB,False,YR1990,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1989,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1988,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1987,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1986,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1985,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1984,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1983,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1982,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1981,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1980,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1979,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1978,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1977,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1976,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1975,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1974,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1973,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1972,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1971,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1970,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1969,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1968,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1967,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1966,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1965,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1964,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1963,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1962,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1961,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,ZMB,False,YR1960,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2023,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2022,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2021,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2020,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2019,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2018,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2017,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2016,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2015,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2014,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2013,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2012,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2011,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2010,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2009,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2008,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2007,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2006,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2005,SE.ADT.LITR.ZS
54.0999984741211,SE.ADT.LITR.ZS,YEM,False,YR2004,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2003,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2002,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2001,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR2000,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1999,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1998,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1997,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1996,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1995,SE.ADT.LITR.ZS
37.0,SE.ADT.LITR.ZS,YEM,False,YR1994,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1993,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1992,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1991,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1990,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1989,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1988,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1987,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1986,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1985,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1984,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1983,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1982,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1981,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1980,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1979,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1978,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1977,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1976,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1975,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1974,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1973,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1972,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1971,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1970,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1969,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1968,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1967,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1966,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1965,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1964,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1963,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1962,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1961,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,YEM,False,YR1960,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR2023,SE.ADT.LITR.ZS
98.0,SE.ADT.LITR.ZS,PSE,False,YR2022,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR2021,SE.ADT.LITR.ZS
98.0,SE.ADT.LITR.ZS,PSE,False,YR2020,SE.ADT.LITR.ZS
97.0,SE.ADT.LITR.ZS,PSE,False,YR2019,SE.ADT.LITR.ZS
97.0,SE.ADT.LITR.ZS,PSE,False,YR2018,SE.ADT.LITR.ZS
97.0,SE.ADT.LITR.ZS,PSE,False,YR2017,SE.ADT.LITR.ZS
97.0,SE.ADT.LITR.ZS,PSE,False,YR2016,SE.ADT.LITR.ZS
96.0,SE.ADT.LITR.ZS,PSE,False,YR2015,SE.ADT.LITR.ZS
96.0,SE.ADT.LITR.ZS,PSE,False,YR2014,SE.ADT.LITR.ZS
96.0,SE.ADT.LITR.ZS,PSE,False,YR2013,SE.ADT.LITR.ZS
96.0,SE.ADT.LITR.ZS,PSE,False,YR2012,SE.ADT.LITR.ZS
95.0,SE.ADT.LITR.ZS,PSE,False,YR2011,SE.ADT.LITR.ZS
95.0,SE.ADT.LITR.ZS,PSE,False,YR2010,SE.ADT.LITR.ZS
94.0,SE.ADT.LITR.ZS,PSE,False,YR2009,SE.ADT.LITR.ZS
